,rt,response,subj_idx,condition,correct,stimulus
4811,0.2720453,1,32,1,0,0
4812,NA,0,32,1,1,0
4813,NA,0,32,1,1,0
4814,NA,0,32,1,1,0
4815,NA,0,32,1,1,0
4816,NA,0,32,1,1,0
4817,NA,0,32,1,1,0
4818,0.290295,1,32,1,0,0
4819,0.3142612,1,32,1,0,0
4820,NA,0,32,1,1,0
4821,NA,0,32,1,0,1
4822,0.2836009,1,32,1,1,1
4823,0.358378,1,32,1,1,1
4824,0.2385581,1,32,1,1,1
4825,0.3806796,1,32,1,1,1
4826,0.3801086,1,32,1,1,1
4827,NA,0,32,1,0,1
4828,0.2444825,1,32,1,1,1
4829,0.2618873,1,32,1,1,1
4830,0.2190211,1,32,1,1,1
4831,0.3346152,1,32,1,1,1
4832,NA,0,32,1,0,1
4833,0.2455583,1,32,1,1,1
4834,0.3384668,1,32,1,1,1
4835,NA,0,32,1,0,1
4836,0.3581303,1,32,1,1,1
4837,0.2784042,1,32,1,1,1
4838,0.3521364,1,32,1,1,1
4839,0.3501709,1,32,1,1,1
4840,0.2659608,1,32,1,1,1
4841,0.3505233,1,32,1,1,1
4842,NA,0,32,1,0,1
4843,0.2689629,1,32,1,1,1
4844,0.2699833,1,32,1,1,1
4845,0.2903534,1,32,1,1,1
4846,NA,0,32,1,0,1
4847,0.3055187,1,32,1,1,1
4848,0.2823958,1,32,1,1,1
4849,0.2479964,1,32,1,1,1
4850,0.2926486,1,32,1,1,1
4851,0.3031956,1,32,1,1,1
4852,0.2916927,1,32,1,1,1
4853,0.2952715,1,32,1,1,1
4854,0.3078879,1,32,1,1,1
4855,0.3211646,1,32,1,1,1
4856,0.2877913,1,32,1,1,1
4857,NA,0,32,1,0,1
4858,0.2264131,1,32,1,1,1
4859,0.3205887,1,32,1,1,1
4860,0.2723743,1,32,1,1,1
4861,0.3380075,1,32,1,1,1
4862,NA,0,32,1,0,1
4863,0.2728081,1,32,1,1,1
4864,0.3011755,1,32,1,1,1
4865,0.2661349,1,32,1,1,1
4866,NA,0,32,1,0,1
4867,0.2922181,1,32,1,1,1
4868,0.3328679,1,32,1,1,1
4869,NA,0,32,1,0,1
4870,0.3720235,1,32,1,1,1
4871,0.2913816,1,32,1,1,1
4872,NA,0,32,1,0,1
4873,0.2901867,1,32,1,1,1
4874,0.2626576,1,32,1,1,1
4875,0.2919289,1,32,1,1,1
4876,0.2884516,1,32,1,1,1
4877,0.2789681,1,32,1,1,1
4878,0.2809288,1,32,1,1,1
4879,0.3751168,1,32,1,1,1
4880,0.2841647,1,32,1,1,1
4881,0.3357481,1,33,1,0,0
4882,NA,0,33,1,1,0
4883,NA,0,33,1,1,0
4884,NA,0,33,1,1,0
4885,NA,0,33,1,1,0
4886,NA,0,33,1,1,0
4887,NA,0,33,1,1,0
4888,NA,0,33,1,1,0
4889,NA,0,33,1,1,0
4890,0.1980297,1,33,1,0,0
4891,NA,0,33,1,1,0
4892,0.2382069,1,33,1,0,0
4893,NA,0,33,1,1,0
4894,NA,0,33,1,1,0
4895,NA,0,33,1,1,0
4896,NA,0,33,1,1,0
4897,NA,0,33,1,1,0
4898,NA,0,33,1,1,0
4899,0.2280868,1,33,1,0,0
4900,NA,0,33,1,1,0
4901,0.2900911,1,33,1,1,1
4902,0.3052086,1,33,1,1,1
4903,0.2677252,1,33,1,1,1
4904,NA,0,33,1,0,1
4905,0.242835,1,33,1,1,1
4906,0.2423646,1,33,1,1,1
4907,0.2824481,1,33,1,1,1
4908,0.2457516,1,33,1,1,1
4909,0.2223655,1,33,1,1,1
4910,0.2282532,1,33,1,1,1
4911,0.2597204,1,33,1,1,1
4912,0.2386001,1,33,1,1,1
4913,0.2973784,1,33,1,1,1
4914,0.2352151,1,33,1,1,1
4915,NA,0,33,1,0,1
4916,0.2890916,1,33,1,1,1
4917,0.2250953,1,33,1,1,1
4918,0.2551458,1,33,1,1,1
4919,0.2242225,1,33,1,1,1
4920,0.2855107,1,33,1,1,1
4921,0.2366993,1,33,1,1,1
4922,0.2382526,1,33,1,1,1
4923,0.243568,1,33,1,1,1
4924,0.2395476,1,33,1,1,1
4925,0.2344939,1,33,1,1,1
4926,0.2422288,1,33,1,1,1
